theme,description,profile_link,author,github_stars,updated,license,theme_tags,theme-repo,theme-ref
"
timeline
","
A timeline theme for Hugo. inspired by hello-friend-ng.
",https://d33wubrfki0l68.cloudfront.net/a392bde21ae441c7c1b44ae16a86c6c20b47af05/fdc52/themes/hugo-theme-timeline/screenshot_hubcba1db4ed274d6afa399ae8bd8682b7_39114_750x500_fill_catmullrom_top_3.png,"
Sanoop Thomas
","
32
","
2020-10-11
","
MIT
","['\nDark\n', '\nLight\n', '\nMinimal\n', '\nPersonal\n', '\nResponsive\n']",https://github.com/s4n7h0/hugo-theme-timeline,https://themes.gohugo.io/themes/hugo-theme-timeline/
"
aafu
","
Portfolio and blog theme with multiple theme colors
",https://d33wubrfki0l68.cloudfront.net/02b7de0ff020bb5968ca7ce129fbe4cc518f35b9/46351/themes/aafu/screenshot_hu03df5807bd84f5bb7bb960f021356701_234431_750x500_fill_catmullrom_top_3.png,"
Darshan Baral
","
29
","
2021-03-12
","
MIT
","['\nBlog\n', '\nPortfolio\n']",https://github.com/darshanbaral/aafu/issues/new,https://themes.gohugo.io/themes/aafu/
"
Paperesque
","
A lightweight theme for personal websites.
",https://d33wubrfki0l68.cloudfront.net/a8fed1c9be8c43f09fcbe580688ee88f067997f3/2a38c/themes/paperesque/screenshot_hu3b319ab1fd89aad0563d57241be9070a_503987_750x500_fill_catmullrom_top_3.png,"
Fabian Tamp
","
30
","
2021-05-15
","
MIT
","['\nBlog\n', '\nLight\n', '\nMinimal\n', '\nPersonal\n', '\nResponsive\n']",https://github.com/capnfabs/paperesque,https://themes.gohugo.io/themes/paperesque/
"
Cayman
","
Cayman is a clean, responsive theme for Hugo, ported from the original Jekyll Cayman Theme.
",https://d33wubrfki0l68.cloudfront.net/898f5594336e85e67dfc7b2449e6616b9fe7c323/16966/themes/cayman-hugo-theme/screenshot_hu15112928e87e84ee4f4be9511de4d4b4_327742_750x500_fill_catmullrom_top_3.png,"
Zachary Betz
","
29
","
2021-05-25
","
CC BY 4.0
",['\nBlog\n'],https://github.com/jasonlong/cayman-theme,https://themes.gohugo.io/themes/cayman-hugo-theme/
"
Inkblotty
","
Responsive Hugo theme based on Inkblot of WordPress theme
",https://d33wubrfki0l68.cloudfront.net/0c314f4e32136cfcae6b403c818a8af5882aa762/fbda9/themes/inkblotty/screenshot_hu950a350e01d2ac35a959d09c84e36428_94384_750x500_fill_catmullrom_top_3.png,"
tosi
","
29
","
2021-03-29
","
GPLv3
","['\nBlog\n', '\nResponsive\n']",https://github.com/tosi29/inkblotty/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/inkblotty/
"
Internet Weblog
","
A personal, minimal blog theme for Hugo.
",https://d33wubrfki0l68.cloudfront.net/d73d5da574063ef39fa48481f8905a29744bbe29/9958e/themes/internet-weblog/screenshot_hucd8d993f17b336e2f86b9e9ae2bf6013_445532_750x500_fill_catmullrom_top_3.png,"
Josh Johnson
","
31
","
2019-12-02
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nPersonal\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/jnjosh/jnjosh.com/blob/master/config.toml,https://themes.gohugo.io/themes/internet-weblog/
"
Ramium
","
A modern hugo theme for awesome blogs
",https://d33wubrfki0l68.cloudfront.net/3a4ffed99df09f6eaf71b44a697386b23ed8f7e2/76f3b/themes/ramium/screenshot_hu91aab296cb7732966156b7eb020792b0_240621_750x500_fill_catmullrom_top_3.png,"
Rafed Muhammad Yasir
","
33
","
2020-06-26
","
MIT
","['\nBlog\n', '\nResponsive\n']",https://github.com/martijnversluis/ChordSheetJS,https://themes.gohugo.io/themes/ramium/
"
Hugo Conference
","
The easiest way to create websites for conference/events
",https://d33wubrfki0l68.cloudfront.net/d1be6f75226355b77448332aa6f9b0746b53d9c0/0ad43/themes/hugo-conference/screenshot_hu922adb9d1ca160e298266772f8845ee0_948597_750x500_fill_catmullrom_top_3.png,"
jweslley
","
30
","
2019-01-16
","
MIT
","['\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/jweslley/hugo-conference/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-conference/
"
GridSide
","
Personal portfolio, blog, and gallery for use by the Hugo generator.
",https://d33wubrfki0l68.cloudfront.net/22b7e6f286e7ade58ef5484e96d04e817b81c5bd/ac9e4/themes/grid-side/screenshot_hue1bf86d976368e6fb3a9630502103dc3_1291021_750x500_fill_catmullrom_top_3.png,"
Chip Senkbeil
","
30
","
2017-06-26
","
MIT
","['\nBlog\n', '\nGallery\n', '\nPortfolio\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/chipsenkbeil/grid-side/blob/master/LICENSE,https://themes.gohugo.io/themes/grid-side/
"
Travelify
","
Lovely wordpress theme, now coming to Hugo.
",https://d33wubrfki0l68.cloudfront.net/83b601360a6eeaa37c4cf60af12fe899d90cfdc7/2487c/themes/hugo-travelify-theme/screenshot_hua3228948098ec6b7c639a18369eca615_1713992_750x500_fill_catmullrom_top_3.png,"
Dr. Bala Ramadurai
","
33
","
2021-03-03
","
MIT
",['\nResponsive\n'],https://github.com/balaramadurai/hugo-travelify-theme/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-travelify-theme/
"
Hugo Lime
","

Note!

This theme has not been updated for more than 2 years.


If you are maintainer of this theme, please verify that this theme works with a

recent release of Hugo.

Then add an appropriate

Version Configuration

to the theme's
config.toml
and then finally

tag a new version.

",https://d33wubrfki0l68.cloudfront.net/62ac0051a82c26fbbe5326037fd319ce24848635/b1859/themes/hugo-lime/screenshot_hu9ac443945f81928e92f42e9bbe3df4d7_185632_750x500_fill_catmullrom_top_3.png,"
UICardio
","
30
","
2018-09-16
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nMinimal\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/uicardioHQ/hugo-lime,https://themes.gohugo.io/themes/hugo-lime/
"
edidor
","
a hugo theme that looks like editors with infinite color modes
",https://d33wubrfki0l68.cloudfront.net/957159502556b07674213c0eea488185dd020367/8b545/themes/edidor/screenshot_hube17008d5eb119d6450ceeca312e8fb0_122306_750x500_fill_catmullrom_top_3.png,"
sunfy
","
34
","
2021-03-16
","
MIT
",['\nBlog\n'],https://github.com/sfengyuan/edidor/blob/master/README-zh.md,https://themes.gohugo.io/themes/edidor/
"
Andromeda Light
","
Andromeda is a SAAS landing template focused on real life usages and clean interface. It is fully responsive, Super fast and powered by Bootstrap. Also we make it SEO friendly.
",https://d33wubrfki0l68.cloudfront.net/faef5dbc52eae1db63d36b008b99cf094205dc66/2d8a1/themes/andromeda-light/screenshot_huf8230c0ff2866fbd48913d123d414d8b_584341_750x500_fill_catmullrom_top_3.png,"
gethugothemes
","
8
","
2021-12-28
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nCompany\n', '\nContact\n', '\nLight\n', '\nResponsive\n']",https://github.com/gethugothemes/andromeda-light/graphs/contributors,https://themes.gohugo.io/themes/andromeda-light/
"
Flex-BP-CV
","
Flexbox based Hugo CV theme which provides out of the box best practices.
",https://d33wubrfki0l68.cloudfront.net/307b5f06a3c3ce71c0b1fefb97851619a80a18b4/15fb4/themes/flex-bp-hugo-cv/screenshot_hu380f39aa643f6e8a3ac625ca17e75adf_195716_750x500_fill_catmullrom_top_3.png,"
Sebastian Pech
","
5
","
2022-01-13
","
MIT
","['\nDark\n', '\nLight\n', '\nMinimal\n', '\nMultilingual\n', '\nResponsive\n']",https://github.com/spech66/flex-bp-hugo-cv,https://themes.gohugo.io/themes/flex-bp-hugo-cv/
"
Highlights
","
a one page site for gohugo.io created by html5up
",https://d33wubrfki0l68.cloudfront.net/ddc7764a638b188bebb97bf5a5fdc929959d141f/ce254/themes/hugo-highlights-theme/screenshot_huc93bf03a605c46f19606c19f9322a188_121442_750x500_fill_catmullrom_top_3.png,"
Manuel Schneider
","
24
","
2020-04-09
","
Creative Commons Attribution 3.0 Unported
","['\nContact\n', '\nLanding\n', '\nPortfolio\n']",https://github.com/schmanat/hugo-highlights-theme,https://themes.gohugo.io/themes/hugo-highlights-theme/
"
Showfolio
","
Modern portfolio theme for your Hugo site.
",https://d33wubrfki0l68.cloudfront.net/74d47250a879ba6577e4d7b2f39d303ef671b5df/f3bf5/themes/showfolio-hugo-theme/screenshot_hu477f68423ba5b2b2b6f499a0eacfd931_123002_750x500_fill_catmullrom_top_3.png,"
Varun A P
","
27
","
2021-04-26
","
MIT
","['\nPortfolio\n', '\nResponsive\n']",https://github.com/apvarun/showfolio-hugo-theme/issues,https://themes.gohugo.io/themes/showfolio-hugo-theme/
"
Piercer
","
Piercer is a very customizable, fast and simple Hugo theme designed under the mobile-first philosophy.
",https://d33wubrfki0l68.cloudfront.net/42d1bfb11728794fd16776221feb5c7e661881c4/904ea/themes/hugo-piercer-theme/screenshot_hu131303db6c2cfe58606539adb819d914_18201_750x500_fill_catmullrom_top_3.png,"
Danielkvist (Daniel Zaragoza)
","
25
","
2019-04-29
","
MIT
","['\nBlog\n', '\nContact\n', '\nDark\n', '\nLanding\n', '\nMinimal\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/danielkvist/hugo-piercer-theme/blob/master/exampleSite/content/blog/emojis.md,https://themes.gohugo.io/themes/hugo-piercer-theme/
"
ink-free
","
Crisp, minimal personal website and blog theme Hugo.
",https://d33wubrfki0l68.cloudfront.net/43db0e43b5c007256ca67247390ad7408820bfc0/9fa4c/themes/ink-free/screenshot_hu1aeb1f09c1464b57e524ff27e06b40fa_254704_750x500_fill_catmullrom_top_3.png,"
Christian Hollinger
","
4
","
2021-12-18
","
MIT
","['\nBlog\n', '\nDark\n', '\nMinimal\n', '\nPersonal\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/vividvilla/ezhil,https://themes.gohugo.io/themes/ink-free/
"
Sugoi
","
Hugo-Sugoi is ultra minimal theme built for personal blogs and can be used for learning hugo theme designing. Use this theme for creating an awesome theme.
",https://d33wubrfki0l68.cloudfront.net/c5a0d872723e5be9a35532556d6747d9a0443977/5a28a/themes/hugo-sugoi/screenshot_hu5ddbc8ec6830734697b7445eb92b64ba_97850_750x500_fill_catmullrom_top_3.png,"
aanupam23
","
28
","
2020-08-30
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/budparr/gohugo-theme-ananke,https://themes.gohugo.io/themes/hugo-sugoi/
"
Strange Case
","
A 2 column blog theme for Hugo using Bootstrap - inspired by the Jekyll theme Hyde by mdo
",https://d33wubrfki0l68.cloudfront.net/8603aced5a947b104d4be636044caf36944bc6ec/53975/themes/strange-case/screenshot_hua356237727d7a594f8a39dd3b10c24c5_389590_750x500_fill_catmullrom_top_3.png,"
ExchangeRate-API
","
25
","
2021-03-04
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/ExchangeRate-API/,https://themes.gohugo.io/themes/strange-case/
"
Tella
","
Simple, Light, Responsive
",https://d33wubrfki0l68.cloudfront.net/5c6239460563dc7cdb152a14f20a8df0b71183a5/5a1ea/themes/tella/screenshot_hu55fceeb2b9f1cfd0799ab27e90ddabcb_2721113_750x500_fill_catmullrom_top_3.png,"
wamo
","
7
","
2022-01-13
","
MIT
","['\nBlog\n', '\nCompany\n', '\nLight\n', '\nResponsive\n']",https://github.com/opera7133/tella/blob/master/LICENSE,https://themes.gohugo.io/themes/tella/
"
Lean Launch Page
","
A simple launch page useful for validing an idea in The Lean Startup way.
",https://d33wubrfki0l68.cloudfront.net/458185c2ac349f98061035bea692324e32b06bb6/0646a/themes/hugo-theme-lean-launch-page/screenshot_hudc2f42fa5bc069d369c7042abb891d36_178758_750x500_fill_catmullrom_top_3.png,"
Ricardo N Feliciano
","
26
","
2021-06-15
","
MIT
",['\nLanding\n'],https://github.com/felicianotech/hugo-theme-lean-launch-page,https://themes.gohugo.io/themes/hugo-theme-lean-launch-page/
"
Ticky Tacky Dark
","
Ticky Tacky Dark's front page is a set of little boxes, all the same, containing pictures that represent your site's pages.
",https://d33wubrfki0l68.cloudfront.net/fe4deb929e14182c4798fcb96dc3f4393608dca1/c60c2/themes/ticky_tacky_dark/screenshot_hua2ca94b7f7ff140be47131596465d7ca_1273490_750x500_fill_catmullrom_top_3.png,"
kc0bfv
","
4
","
2021-11-12
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nDark\n', '\nPersonal\n', '\nResponsive\n']",https://github.com/kc0bfv/ticky_tacky_dark,https://themes.gohugo.io/themes/ticky_tacky_dark/
"
Rocinante
","
Minimal Hugo theme
",https://d33wubrfki0l68.cloudfront.net/d7185ed574f138ed08f02da7f75c99fcbd82ff8b/7e1d1/themes/hugo-rocinante/screenshot_hua28535f0e580b83b9c076ca28c6a0840_260723_750x500_fill_catmullrom_top_3.png,"
Sid Verma
","
26
","
2020-07-12
","
MIT
","['\nBlog\n', '\nGallery\n', '\nMinimal\n']",https://github.com/mavidser/hugo-rocinante/issues,https://themes.gohugo.io/themes/hugo-rocinante/
"
Shadocs
","
Multipurpose Theme for sharing documentation
",https://d33wubrfki0l68.cloudfront.net/d3fa88e9c9776090ffb02c3d4794afbd1b3c1e3f/8cdc5/themes/shadocs/screenshot_hua96a2c18ba192b0b5d2a0c39e660da56_45120_750x500_fill_catmullrom_top_3.png,"
Jordan GAZEAU
","
5
","
2021-11-28
","
MIT
",['\nDocs\n'],https://github.com/jgazeau/shadocs/actions/workflows/branches.yml,https://themes.gohugo.io/themes/shadocs/
"
Crab
","
A clean Hugo theme for websites
",https://d33wubrfki0l68.cloudfront.net/01de96c0f5c8e5c2dcbcfd13a5e5484c9a6964ac/ce098/themes/crab/screenshot_hu198ed08a025d53b7002c96f4fc7ea337_113185_750x500_fill_catmullrom_top_3.png,"
Thomas Heller
","
28
","
2017-03-27
","
MIT
",[],https://github.com/thomasheller/crab,https://themes.gohugo.io/themes/crab/
"
npq hugo
","
hugo theme for personal sites
",https://d33wubrfki0l68.cloudfront.net/8b88fb722a35ee599d35b35fdc697765d1a993c7/653f7/themes/npq-hugo/screenshot_hucbdf62d61ba6c764c705e3deb578dff2_102929_750x500_fill_catmullrom_top_3.png,"
saadnpq
","
25
","
2020-05-16
","
GPLv3
","['\nBlog\n', '\nContact\n', '\nDark\n', '\nPersonal\n', '\nResponsive\n']",https://github.com/saadsolimanxyz/npqhugo,https://themes.gohugo.io/themes/npq-hugo/
"
TechFeed
","
TechFeed is personal Hugo blog theme focused on high speed and clean interface. TechFeed is simple, minimal & white. TechFeed is fully responsive, Super fast and powered by Bootstrap.
",https://d33wubrfki0l68.cloudfront.net/7a95b4826ce4f126cc61226925f5270e18606c13/b3d55/themes/techfeed-hugo/screenshot_hu90b972459decc4ffde9456d084bb88b7_510192_750x500_fill_catmullrom_top_3.png,"
gethugothemes
","
7
","
2022-01-13
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nContact\n', '\nLight\n', '\nResponsive\n']",https://github.com/gethugothemes/techfeed-hugo/graphs/contributors,https://themes.gohugo.io/themes/techfeed-hugo/
"
allegiant
","
A simple, lean blog theme for hugo, designed for my personal blog brycematheson.io, but free to use for whomever.
",https://d33wubrfki0l68.cloudfront.net/94d7a35aebfc942bef973596c6e9b3b6a5ca8131/4aa5c/themes/allegiant/screenshot_hud84f488c12ebdbd1b54b2254977b5ce2_418265_750x500_fill_catmullrom_top_3.png,nil,"
24
","
2016-10-24
","
MIT
","['\nBlog\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/brycematheson/allegiant,https://themes.gohugo.io/themes/allegiant/
"
Hugo FAQ Theme
","
Simple FAQ Theme for Hugo
",https://d33wubrfki0l68.cloudfront.net/6366de217b672b7ca1e68e1e063812216135a812/65752/themes/hugo-faq-theme/screenshot_hu3b8eb977e8885fee0cd16acf3675aeaf_82594_750x500_fill_catmullrom_top_3.png,"
Pavel Kanyshev
","
23
","
2016-10-16
","
MIT
",[],https://github.com/aerohub/hugo-faq-theme,https://themes.gohugo.io/themes/hugo-faq-theme/
"
Tony
","
An Elegant Hugo Theme Based on WordPress Theme Tony
",https://d33wubrfki0l68.cloudfront.net/1fc6bc646d88719ad1d0725296eb120934197170/76728/themes/hugo-theme-tony/screenshot_hu26c61452bc4c16fe1e2a9fa364bc0203_75427_750x500_fill_catmullrom_top_3.png,"
Ray
","
22
","
2021-08-08
","
GPL-3.0
",[],https://github.com/ThemeTony/hugo-theme-tony/tree/master/layouts/partials/custom,https://themes.gohugo.io/themes/hugo-theme-tony/
"
Ava
","
Ava is a light theme for your blog with essential features you might dig in.
",https://d33wubrfki0l68.cloudfront.net/103da0492996f04b4c68168cecda83f0e1ef85f8/790bc/themes/hugo-theme-ava/screenshot_hue1f62508067813326c04c53e712d331a_1000085_750x500_fill_catmullrom_top_3.png,"
Julien Maury
","
1
","
2021-12-23
","
MIT
","['\nBlog\n', '\nDark\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/jmau111/hugo-theme-ava/releases.atom,https://themes.gohugo.io/themes/hugo-theme-ava/
"
Gokarna
","
Gokarna is an opinionated theme with a focus on minimalism and simplicity
",https://d33wubrfki0l68.cloudfront.net/552b6b2d212c894a334d201b1b840a068affe798/ac42b/themes/gokarna/screenshot_hu220694613ad2158d77e02a6451275a96_76721_750x500_fill_catmullrom_top_3.png,"
Yash Mehrotra
","
23
","
2021-10-13
","
GNU GPLv3
","['\nBlog\n', '\nDark\n', '\nLight\n', '\nMinimal\n', '\nPersonal\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/526avijitgupta/gokarna,https://themes.gohugo.io/themes/gokarna/
"
SimpleIntro
","
Simple Single-Page Theme For Hugo
",https://d33wubrfki0l68.cloudfront.net/ef7a66e2c20cf3d8e43a5250b3725b811bd2b3ea/14012/themes/simpleintro/screenshot_hue1d16933f5b3ff3c315b1409e5188944_866440_750x500_fill_catmullrom_top_3.png,"
Gangjun
","
21
","
2020-12-27
","
Apache-2.0
","['\nLight\n', '\nResponsive\n']",https://github.com/gangjun06/SimpleIntro,https://themes.gohugo.io/themes/simpleintro/
"
Polymer
","
Material Design theme by polymer (web components)
",https://d33wubrfki0l68.cloudfront.net/4a1e078867c90db50db19caaab6ca0522705fa6e/f1e30/themes/polymer/screenshot_hue876fdb72fd6d64a836468a150563513_255760_750x500_fill_catmullrom_top_3.png,"
pdevty
","
22
","
2015-06-30
","
MIT
","['\nBlog\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/pdevty/polymer,https://themes.gohugo.io/themes/polymer/
"
hero
","
A Hugo theme with file explorer style. (Hugo Explorer ReadOnly)
",https://d33wubrfki0l68.cloudfront.net/b5e448546002ea99b07cf7b151dfab6cd83f10f6/4e843/themes/hero/screenshot_hubf2e2e2d41c28a7daa0f4771fb6c8210_85676_750x500_fill_catmullrom_top_3.png,"
bigyue
","
2
","
2021-12-05
","
MIT
",,https://github.com/yue1124/hero,https://themes.gohugo.io/themes/hero/
"
Osprey Delight
","
Osprey Delight is a sugar-free version of the Osprey theme by Toma Nistor functioning as a blazingly fast single page portfolio perfectly suited to show off your awesome work!
",https://d33wubrfki0l68.cloudfront.net/4d4f373788822e63165f5bbdb11dd523bb0f43ea/2687f/themes/osprey-delight/screenshot_hu59775c4bad2a0c80afc0aa64099e185d_54089_750x500_fill_catmullrom_top_3.png,"
kdevo
","
21
","
2021-04-29
","
Apache License 2.0
","['\nGallery\n', '\nLanding\n', '\nMinimal\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/kdevo/osprey-delight/blob/master/CUSTOMIZING.md,https://themes.gohugo.io/themes/osprey-delight/
"
Dopetrope
","
An elegant open-source and mobile-first theme
",https://d33wubrfki0l68.cloudfront.net/74a73df3ad3daa11aba754e65ef1238c79e66df8/eb8fe/themes/hugo-theme-dopetrope/screenshot_hu78a1aadfd5c0b52eafa44be090df4e0e_475173_750x500_fill_catmullrom_top_3.png,"
Curtis Timson
","
21
","
2018-02-11
","
Creative Commons
","['\nBlog\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/curtistimson/hugo-theme-dopetrope,https://themes.gohugo.io/themes/hugo-theme-dopetrope/
"
Lekh
","
A text focussed and minimal personal portfolio theme with dark mode.
",https://d33wubrfki0l68.cloudfront.net/5f65db4712836ca41b8847a6578a8b7953615266/ff145/themes/lekh/screenshot_hu0000ed699745dfca08bbab063e4ae1b6_180396_750x500_fill_catmullrom_top_3.png,"
Rahul Tiwari
","
21
","
2021-05-02
","
MIT
","['\nBlog\n', '\nDark\n', '\nMinimal\n', '\nPersonal\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/vegarsti/vegarsti.github.io,https://themes.gohugo.io/themes/lekh/
